user_id,outfit_id,view_time_seconds
379,1023,2
379,1161,3
379,295,1
379,261,5
379,1122,5
379,483,19
379,271,2
379,1567,4
379,1047,1
379,604,4
379,430,2
379,798,5
379,276,16
379,327,5
379,619,5
379,1095,3
379,1369,22
379,317,1
379,247,5
379,190,3
379,1520,4
379,698,2
379,765,2
379,1269,2
379,501,1
379,1430,2
379,72,4
379,1379,5
379,1523,3
379,182,2
379,1060,7
379,1500,2
379,836,1
379,1552,1
379,315,5
379,300,3
379,1255,1
379,1562,4
379,204,3
379,469,4
379,452,1
379,611,4
379,165,1
379,69,2
379,891,13
379,1366,3
379,370,5
379,493,5
379,1131,1
379,1265,1
379,626,2
379,257,1
379,119,1
379,1281,5
379,5,1
379,423,1
379,194,2
379,492,4
379,1497,17
379,1474,1
379,474,20
379,786,5
379,214,24
379,402,5
379,1056,5
379,1319,26
379,1087,2
379,1129,3
379,1136,1
379,100,2
379,695,5
379,126,3
379,275,2
379,730,4
379,1007,4
379,1290,2
379,1015,3
379,737,4
379,608,5
379,291,1
379,342,1
379,1525,3
379,1267,4
379,595,3
379,586,18
379,1384,1
379,334,2
379,752,26
379,1357,1
379,930,2
379,827,4
379,1186,5
379,659,4
379,347,1
379,967,4
379,646,7
379,855,5
379,222,2
379,253,3
379,437,19
379,1344,4
379,1075,2
379,1036,4
379,1435,1
379,1102,2
379,674,8
379,517,4
379,274,14
379,603,4
379,1011,26
379,542,4
379,1605,2
379,451,4
379,229,3
379,1412,2
379,1032,4
379,1058,4
379,1331,1
379,642,1
379,382,11
379,1570,1
379,258,3
379,1395,5
379,933,3
379,1530,2
379,17,2
379,311,3
379,1295,3
379,1221,1
379,116,3
379,875,3
379,150,1
379,1039,1
379,73,13
379,696,2
379,639,22
379,340,1
379,1423,3
379,958,5
379,1565,3
379,811,5
379,1280,16
379,822,2
379,520,17
379,794,2
379,1456,2
379,885,5
379,813,3
379,1556,14
379,1470,3
379,1264,5
379,1607,1
379,1382,6
379,1239,1
379,1396,5
379,243,2
379,216,3
379,1257,1
379,1586,3
379,756,1
379,1550,4
379,1051,1
379,313,1
379,341,4
379,610,3
379,1271,3
379,596,1
379,1028,2
380,1604,11
380,1574,2
380,1590,4
380,1137,4
380,1587,4
380,11,2
380,715,2
380,1247,1
380,1132,5
380,1402,1
380,414,4
380,1387,7
380,1575,4
380,1082,1
380,588,4
380,117,5
380,206,2
380,1506,2
380,566,4
380,997,5
380,1630,3
380,1232,3
380,925,2
380,658,2
380,1335,1
380,169,2
380,1433,5
380,804,5
380,1050,5
380,739,4
380,113,2
380,531,4
380,367,3
380,1581,5
380,308,1
380,636,3
380,906,3
380,568,24
380,1577,3
380,1403,12
380,283,1
380,63,4
380,1586,16
380,1187,1
380,1001,4
380,1580,20
380,707,5
380,331,2
380,637,1
380,1524,5
380,1621,22
380,1601,5
380,781,1
380,85,4
380,802,1
380,1623,4
380,519,3
380,394,1
380,628,21
380,623,22
380,692,4
380,1541,1
380,420,4
380,1452,5
380,1596,3
380,630,4
380,488,5
380,158,3
380,116,4
380,1444,3
380,880,5
380,1588,3
380,1508,5
380,883,10
380,1375,2
380,47,2
380,1434,4
380,1171,2
380,689,4
380,819,27
380,691,2
380,1205,3
380,322,3
380,36,2
380,690,4
380,1152,4
380,343,2
380,379,5
380,1245,4
380,1291,3
380,1123,5
380,1218,5
380,598,23
380,220,4
380,1565,4
380,613,1
380,1386,4
380,497,5
380,1041,1
380,582,4
380,685,2
380,124,2
380,1595,8
380,115,2
380,440,3
380,1360,1
380,145,3
380,1233,2
380,915,3
380,662,4
380,878,4
380,1067,5
380,1404,4
380,1277,2
380,1485,27
380,1450,3
380,401,4
380,1593,4
380,1391,3
380,249,1
380,1362,2
380,1599,14
380,263,2
380,731,4
380,1162,3
380,270,2
380,1378,3
380,357,1
380,58,5
380,960,5
380,515,3
380,507,3
380,581,2
380,1126,1
380,672,1
380,237,2
380,1612,2
380,901,3
380,746,4
380,276,5
380,174,4
380,1141,4
380,868,2
380,841,3
380,266,2
380,927,3
380,1095,2
380,261,3
380,573,1
380,924,1
380,382,1
380,1443,4
380,281,1
380,1410,9
380,1256,2
380,1039,4
380,90,4
380,365,1
380,863,4
380,607,3
380,1334,4
380,122,9
380,943,1
380,1603,1
380,647,1
380,364,1
380,778,1
380,491,3
380,756,1
380,1260,4
380,455,21
380,463,5
380,683,5
380,992,3
380,395,1
380,1090,4
380,1042,11
380,441,2
380,496,3
380,1170,5
380,1458,1
380,1384,2
380,1414,3
380,119,17
380,449,3
380,1230,1
380,273,5
380,845,2
380,313,5
380,1438,4
380,887,5
380,214,4
380,1385,4
380,1629,2
380,1501,9
380,787,2
381,1956,1
381,2587,3
381,2800,4
381,2228,2
381,2722,5
381,1839,3
381,1699,5
381,1980,5
381,2784,2
381,2531,4
381,2796,2
381,2416,4
381,2756,16
381,2747,3
381,2210,5
381,1856,1
381,1672,3
381,2714,4
381,2230,2
381,1692,5
381,2253,2
381,1843,2
381,2788,5
381,1710,3
381,2402,1
381,2732,5
381,2431,24
381,2551,3
381,2413,3
381,2528,1
381,1679,5
381,1654,1
381,2580,5
381,2023,2
381,2004,1
381,2733,1
381,2246,4
381,1666,1
381,1832,1
381,2411,4
381,1643,3
381,2566,4
381,1717,5
381,1991,1
381,2266,1
381,1636,3
381,2537,2
381,1631,2
381,2713,5
381,2521,3
381,2280,5
381,2014,1
381,2205,3
381,2006,1
381,1682,2
381,2284,5
381,1952,3
381,2540,2
381,2278,2
381,2223,5
381,2510,3
381,1650,13
381,1834,3
381,2254,3
381,2552,5
381,1684,4
381,2130,1
381,1845,3
381,2590,22
381,2785,3
381,2736,3
381,2406,4
381,2241,4
381,2396,1
381,2575,5
381,2773,2
381,2599,3
381,2213,22
381,2755,2
381,2743,4
381,2583,2
381,2229,13
381,2779,2
381,1958,5
381,2232,1
381,2015,7
381,2276,2
381,2557,5
381,2433,1
381,1645,9
381,2421,4
381,2389,5
381,2523,5
381,2429,2
381,2424,4
381,2227,4
381,2790,4
381,2277,1
381,2404,16
381,2581,3
381,1726,23
381,2273,4
381,1649,4
381,2506,7
381,2136,4
381,2018,5
381,1989,3
381,1723,22
381,2397,5
381,2236,2
381,2749,4
381,1662,5
381,1711,4
381,2571,5
381,2764,16
381,1658,2
381,1704,3
381,1713,1
381,2597,4
381,1993,1
381,2455,5
381,2536,5
381,1927,3
381,1737,3
381,2405,3
381,2252,5
381,2522,29
381,2449,4
381,2186,2
381,2662,5
381,2050,4
381,1708,10
381,1998,5
381,1948,3
381,1803,2
381,1809,2
381,2692,1
381,1824,8
381,2314,3
381,2214,4
381,2068,1
381,1908,3
381,1849,2
381,2821,3
381,1894,4
381,1870,4
381,1733,3
381,1665,5
381,2490,3
381,1827,3
381,1655,2
381,1736,5
381,2321,7
381,2010,3
381,1795,1
381,2019,2
381,1671,3
381,1788,6
381,2742,1
381,2087,2
381,2005,3
381,2442,1
381,2208,3
381,2033,4
381,2349,1
381,2398,5
381,1730,2
381,2178,18
381,2009,3
381,2704,4
381,2861,2
381,2342,1
382,2732,4
382,1736,1
382,2069,2
382,1798,5
382,2394,4
382,2371,14
382,1772,1
382,2696,2
382,2125,3
382,2621,5
382,2310,4
382,1750,12
382,2331,2
382,2776,5
382,2747,1
382,1853,5
382,1826,1
382,2409,2
382,2076,2
382,2356,3
382,1782,2
382,2145,2
382,1845,5
382,2667,3
382,2032,11
382,2764,4
382,2791,5
382,2740,4
382,2754,4
382,1856,7
382,2142,5
382,2423,21
382,1799,4
382,2078,5
382,2648,1
382,2092,2
382,2639,4
382,2748,2
382,2790,3
382,2056,24
382,2686,1
382,2119,3
382,2074,2
382,2638,3
382,1735,1
382,1844,4
382,2690,1
382,1827,2
382,2652,2
382,2134,2
382,2295,3
382,2634,4
382,2416,3
382,1808,2
382,2334,4
382,2068,2
382,1847,3
382,2750,1
382,2075,5
382,2713,2
382,2115,4
382,2357,2
382,2139,5
382,1818,2
382,2725,5
382,2650,4
382,2376,5
382,1849,2
382,2658,1
382,2760,4
382,2057,2
382,1848,5
382,1816,9
382,2041,5
382,2722,1
382,2094,4
382,2294,5
382,1839,16
382,2666,2
382,2708,5
382,1762,19
382,1771,12
382,2787,4
382,2616,3
382,2653,5
382,1832,1
382,1854,2
382,2070,5
382,2379,5
382,2771,24
382,2766,2
382,2640,10
382,2036,2
382,2351,3
382,2804,4
382,2777,4
382,2140,23
382,2703,5
382,2796,5
382,2313,5
382,2417,3
382,2765,2
382,2742,4
382,2364,2
382,2738,3
382,2744,4
382,2644,1
382,2794,1
382,2053,1
382,2373,3
382,2746,2
382,2670,2
382,2316,2
382,1765,4
382,1748,1
382,2427,1
382,2367,28
382,1857,2
382,2106,4
382,2393,3
382,2433,3
382,2144,3
382,1747,10
382,2726,4
382,1833,5
382,2691,3
382,2674,3
382,1841,4
382,2291,2
382,2146,19
382,1781,4
382,2610,1
382,2382,1
382,2358,1
382,2354,1
382,2785,1
382,1734,4
382,2645,5
382,2335,3
382,2318,19
382,1851,5
382,2659,1
382,2365,2
382,2772,19
382,1800,4
382,2623,5
382,2706,3
382,2397,5
382,1777,5
382,2390,1
382,2767,5
382,1768,3
382,2043,7
382,2641,3
382,2615,25
382,2118,2
382,2757,14
382,2431,2
382,2050,1
382,2086,4
382,2121,3
382,1764,22
382,2073,4
382,1752,4
382,2062,4
382,2637,4
382,1825,2
382,2424,4
382,2293,3
382,2626,3
382,2349,2
382,2296,3
382,2372,4
382,2510,3
382,2222,1
382,2632,3
382,2284,2
382,2536,4
382,2176,4
382,2528,1
382,2628,3
382,2406,3
382,2730,3
382,2550,2
382,2204,4
382,1678,4
382,2322,4
382,2451,5
382,1821,3
382,2186,5
382,1776,1
382,2600,17
382,2608,4
382,1938,2
382,2491,4
382,2664,5
382,2071,3
382,1640,17
382,2250,4
382,2277,2
382,2496,4
382,2170,1
382,1907,1
382,2218,5
382,1695,4
382,2843,4
382,1888,1
382,1922,5
382,2130,3
382,2030,5
382,2301,1
382,2141,3
382,2126,2
382,2678,5
382,2849,3
382,2604,5
382,1791,26
382,1663,5
382,2127,4
382,2865,1
382,2413,5
382,1960,2
382,1983,4
382,2625,2
382,2486,4
382,2123,3
382,2428,2
382,2197,4
382,1682,20
382,2800,5
382,2412,4
382,2434,1
382,1732,3
382,2611,11
382,2058,5
382,2566,1
382,2395,5
382,2163,3
382,1941,1
382,1733,2
382,2598,4
382,1972,4
382,2233,1
382,2631,4
382,2663,1
382,1674,2
382,1643,1
382,2133,5
383,19,4
383,877,3
383,129,5
383,688,3
383,582,25
383,439,18
383,1294,3
383,1620,4
383,1413,3
383,267,4
383,1128,27
383,179,12
383,1392,2
383,1524,5
383,1241,5
383,1612,5
383,1298,18
383,490,7
383,1208,3
383,1142,5
383,318,2
383,588,1
383,215,5
383,1599,1
383,612,4
383,1521,12
383,1625,3
383,627,2
383,585,2
383,1235,4
383,2,27
383,692,2
383,531,4
383,1266,1
383,1605,4
383,973,5
383,1194,25
383,420,2
383,1232,1
383,1579,1
383,58,3
383,1304,4
383,340,1
383,1439,5
383,1403,1
383,1277,3
383,1591,3
383,628,4
383,50,4
383,1618,3
383,915,2
383,1626,1
383,1245,1
383,1592,2
383,897,2
383,471,5
383,1307,1
383,795,5
383,113,19
383,302,3
383,343,5
383,953,3
383,917,3
383,878,2
383,1448,3
383,1537,2
383,1622,2
383,1602,5
383,1123,3
383,856,4
383,1509,4
383,1616,9
383,599,3
383,1140,5
383,24,2
383,151,5
383,779,2
383,41,1
383,623,1
383,721,2
383,630,4
383,788,1
383,1411,20
383,1162,4
383,1628,2
383,1440,1
383,481,4
383,30,2
383,1629,1
383,92,4
383,981,3
383,1574,3
383,1317,4
383,1094,26
383,157,14
383,723,2
383,720,2
383,373,3
383,1151,1
383,1589,4
383,1587,1
383,523,5
383,1247,1
383,488,4
383,802,2
383,1404,3
383,1619,5
383,1077,3
383,672,2
383,1593,4
383,98,3
383,533,3
383,134,1
383,1432,5
383,667,2
383,305,4
383,1610,26
383,1611,1
383,941,2
383,1417,1
383,1531,2
383,975,5
383,1360,5
383,82,2
383,1597,1
383,1202,3
383,37,1
383,1335,3
383,583,2
383,945,2
383,1187,4
383,1444,7
383,1401,2
383,731,2
383,359,1
383,813,3
383,1613,4
383,1117,5
383,507,30
383,22,2
383,1173,3
383,1624,4
383,556,5
383,140,2
383,970,4
383,1391,1
383,1050,3
383,1282,3
383,694,2
383,308,8
383,590,5
383,1577,2
383,1395,1
383,94,4
383,944,4
383,1559,4
383,511,2
383,1604,2
383,403,14
383,89,1
383,1338,5
383,1234,27
383,1046,1
383,241,5
383,1630,1
383,121,1
383,1341,5
383,314,3
383,1239,4
383,1022,14
383,293,1
383,522,3
383,966,2
383,346,5
383,1547,4
383,899,3
383,43,4
383,1346,5
383,1429,2
383,551,3
383,387,1
383,866,1
383,1517,3
383,868,3
383,1220,5
383,505,1
383,643,1
383,947,2
383,770,1
383,689,1
383,765,2
383,908,2
383,210,3
383,1139,2
383,586,3
383,326,1
383,105,3
383,1129,3
383,1464,4
383,1575,3
383,333,1
383,235,3
383,380,1
383,1029,3
383,1564,3
383,324,2
383,183,3
383,1035,3
383,296,1
383,1320,1
383,1562,2
383,424,10
383,1492,18
383,1550,4
383,835,3
383,1246,3
383,804,3
383,112,3
383,928,5
383,470,5
384,357,4
384,1041,5
384,807,3
384,1450,1
384,910,5
384,206,3
384,970,5
384,1208,2
384,1180,4
384,1506,3
384,254,1
384,393,5
384,179,4
384,1187,5
384,1497,12
384,279,16
384,1392,4
384,1233,2
384,1170,1
384,1138,5
384,695,2
384,981,1
384,1106,4
384,585,2
384,1474,3
384,1423,2
384,1565,2
384,1104,2
384,191,23
384,220,2
384,869,22
384,552,2
384,1086,5
384,667,2
384,337,3
384,515,1
384,214,1
384,139,3
384,776,5
384,42,13
384,495,5
384,47,4
384,788,2
384,148,4
384,1142,26
384,731,5
384,1444,11
384,877,3
384,1302,1
384,1317,4
384,1387,4
384,507,3
384,923,5
384,912,1
384,1178,4
384,685,4
384,142,4
384,1219,2
384,1362,10
384,1042,3
384,89,5
384,118,29
384,802,5
384,325,4
384,1330,2
384,876,3
384,658,5
384,1398,4
384,653,3
384,1307,1
384,207,4
384,466,3
384,900,3
384,218,3
384,884,1
384,1531,18
384,13,5
384,343,3
384,1496,1
384,960,4
384,903,1
384,630,4
384,1470,4
384,745,4
384,90,4
384,400,5
384,1345,3
384,34,1
384,834,1
384,251,29
384,124,18
384,106,5
384,1327,4
384,1344,4
384,505,3
384,1320,5
384,591,1
384,1077,4
384,283,5
384,1397,1
384,1375,4
384,258,1
384,1402,5
384,579,3
384,657,1
384,134,3
384,394,4
384,1403,28
384,1246,2
384,50,5
384,545,1
384,1121,2
384,1425,2
384,883,3
384,1218,1
384,786,2
384,277,4
384,1202,3
384,228,3
384,613,1
384,1247,3
384,1152,2
384,420,1
384,1334,4
384,739,4
384,1560,1
384,237,22
384,715,3
384,1448,3
384,1508,2
384,855,3
384,1128,5
384,129,2
384,895,3
384,1206,2
384,1061,5
384,273,1
384,1205,5
384,440,19
384,1433,2
384,332,1
384,1080,17
384,973,5
384,415,3
384,1298,3
384,531,3
384,718,2
384,117,2
384,1028,2
384,1522,3
384,871,2
384,1388,1
384,705,4
384,1584,18
384,949,3
384,252,3
384,615,2
384,35,2
384,915,5
384,326,23
384,1463,1
384,691,2
384,1199,4
384,341,6
384,144,5
384,1605,3
384,1479,1
384,1514,26
384,462,28
384,58,3
384,1360,2
384,829,4
384,937,4
384,1335,2
384,1564,24
384,172,9
384,990,1
384,1620,5
384,1167,4
384,1371,1
384,275,5
384,1340,5
384,1241,4
384,1252,1
384,1274,2
384,1244,5
384,1079,13
384,407,2
384,1102,3
384,791,4
384,162,3
384,84,3
384,994,1
384,1284,1
384,1337,3
384,1603,4
384,1314,2
384,1328,2
384,56,4
384,138,3
384,1291,5
384,301,5
384,1024,2
384,1589,3
384,509,3
384,1485,3
384,1273,5
384,559,1
385,303,9
385,1020,5
385,663,3
385,1371,3
385,1156,3
385,724,1
385,230,3
385,726,2
385,1224,2
385,260,4
385,890,3
385,1278,2
385,1540,5
385,150,2
385,160,5
385,749,11
385,537,5
385,1033,6
385,225,4
385,1212,3
385,817,2
385,775,5
385,979,3
385,135,5
385,637,3
385,582,22
385,1251,1
385,790,26
385,462,5
385,1348,1
385,693,4
385,311,3
385,1324,12
385,1114,2
385,232,4
385,596,4
385,1266,2
385,1073,1
385,1514,2
385,63,2
385,102,3
385,1472,1
385,696,3
385,68,1
385,434,5
385,221,3
385,901,16
385,1438,4
385,29,15
385,1582,4
385,1452,4
385,1196,5
385,460,22
385,413,10
385,743,5
385,110,1
385,324,3
385,1096,3
385,1573,2
385,933,5
385,549,9
385,930,1
385,1035,2
385,14,4
385,808,4
385,601,2
385,1383,4
385,1223,10
385,1012,5
385,1236,1
385,619,2
385,1584,2
385,1155,3
385,341,4
385,659,4
385,1252,2
385,787,4
385,1553,2
385,1210,1
385,1220,2
385,62,2
385,236,5
385,304,3
385,801,5
385,1072,1
385,1157,23
385,155,1
385,830,3
385,881,5
385,1538,4
385,1426,4
385,310,3
385,608,5
385,676,1
385,1628,5
385,597,1
385,239,2
385,1018,5
385,1311,3
385,259,2
385,467,2
385,1141,5
385,722,2
385,1516,5
385,1022,17
385,1029,1
385,1534,3
385,1243,2
385,66,1
385,484,4
385,797,4
385,738,3
385,889,3
385,1546,1
385,1195,24
385,1577,1
385,1158,4
385,618,2
385,769,4
385,314,1
385,431,3
385,453,5
385,323,3
385,1255,4
385,364,1
385,944,4
385,181,30
385,655,5
385,250,23
385,280,4
385,866,2
385,1589,4
385,1309,5
385,1168,5
385,486,4
385,1017,4
385,78,5
385,558,3
385,1276,3
385,1271,2
385,906,5
385,392,3
385,1043,3
385,1529,2
385,756,1
385,1016,1
385,508,5
385,1575,15
385,710,4
385,120,4
385,354,4
385,308,5
385,300,2
385,728,12
385,287,1
385,1227,1
385,1381,2
385,1506,4
385,1335,5
385,1557,3
385,1239,5
385,306,5
385,923,5
385,1130,1
385,1303,4
385,640,5
385,690,11
385,1076,13
385,409,5
385,1234,2
385,740,4
385,477,17
385,869,2
385,412,5
385,248,2
385,1046,5
385,785,1
385,554,24
385,617,2
385,408,4
385,1556,1
385,1329,1
385,1549,4
385,53,4
385,595,4
385,982,5
385,1253,11
385,1325,2
385,4,2
385,954,3
385,424,5
385,1208,1
385,789,3
385,592,1
385,656,3
385,1059,2
385,702,3
385,291,1
385,1477,1
385,1592,3
385,1052,1
385,1268,5
385,1127,4
385,1184,28
385,1507,3
385,1104,4
385,686,1
385,350,3
385,1200,24
385,586,5
385,1194,4
385,244,3
386,1932,1
386,2015,5
386,2229,1
386,2009,4
386,2028,1
386,2440,5
386,2820,2
386,2860,2
386,1896,2
386,2150,1
386,2857,5
386,1665,4
386,2166,5
386,1917,23
386,2188,3
386,2840,5
386,1881,4
386,2500,3
386,1947,2
386,1890,2
386,2828,2
386,2529,1
386,2005,2
386,2865,1
386,2161,5
386,1635,11
386,2490,2
386,2580,1
386,1897,5
386,1694,1
386,2247,1
386,1685,24
386,2026,2
386,1651,2
386,2257,1
386,2550,5
386,2162,5
386,1982,3
386,2517,4
386,1649,3
386,1938,4
386,2191,2
386,2454,20
386,1931,2
386,2519,3
386,1953,4
386,2854,5
386,2506,2
386,2194,2
386,1709,5
386,2240,3
386,1659,4
386,2208,1
386,2604,16
386,2512,2
386,2567,4
386,1859,2
386,2008,1
386,2218,3
386,2020,5
386,2176,3
386,2579,1
386,2540,3
386,1935,4
386,1980,5
386,1679,5
386,2177,1
386,1699,2
386,1690,3
386,2516,4
386,2507,3
386,1922,9
386,2496,4
386,2019,4
386,2603,5
386,2548,4
386,1632,5
386,1940,3
386,2255,1
386,2018,1
386,2862,19
386,1650,2
386,2461,5
386,2511,3
386,1967,4
386,2167,5
386,1905,5
386,2590,20
386,1634,4
386,1954,2
386,2528,5
386,1997,1
386,2521,5
386,2534,5
386,2587,3
386,1949,9
386,1943,5
386,2537,1
386,1941,5
386,2532,3
386,2173,1
386,1988,1
386,2165,21
386,2855,4
386,1640,5
386,2492,1
386,2843,4
386,2213,2
386,1871,25
386,2493,17
386,2602,3
386,1712,5
386,2172,2
386,2849,3
386,2248,2
386,2243,1
386,1647,23
386,2825,2
386,2584,3
386,2839,2
386,1636,15
386,1639,4
386,1688,1
386,2546,17
386,1648,5
386,2588,4
386,2863,16
386,2239,1
386,2002,1
386,2169,5
386,1724,3
386,2542,1
386,1903,2
386,1889,5
386,2552,3
386,2441,5
386,2268,3
386,2203,3
386,2017,2
386,1680,4
386,2443,4
386,2834,2
386,2848,2
386,2569,5
386,2475,2
386,2011,1
386,2485,4
386,2007,5
386,1820,2
386,1670,1
386,1927,3
386,1986,8
386,2647,2
386,1708,5
386,2417,4
386,1923,3
386,2270,4
386,1631,4
386,2396,1
386,2760,2
386,2751,2
386,1715,2
386,2040,3
386,2121,1
386,2321,3
386,1676,1
386,2801,2
386,1862,1
386,2637,4
386,2736,20
386,2776,5
386,2010,4
386,2764,4
386,2489,15
386,2463,2
386,2306,18
386,2697,5
386,1656,4
386,2146,25
386,1660,8
386,2649,2
386,2216,2
386,2232,10
386,2142,2
386,2858,5
386,2573,3
386,2288,4
386,2607,3
386,1801,4
386,2719,2
386,2562,5
386,2432,4
386,2625,2
386,2593,2
386,2144,2
386,2823,2
386,2800,1
386,1882,3
386,2116,3
386,2664,1
386,2113,2
386,2835,5
386,1872,5
386,1783,25
386,2668,1
386,2638,3
386,1797,30
386,1989,2
387,855,1
387,308,5
387,885,5
387,397,3
387,1044,3
387,1127,3
387,556,1
387,739,24
387,299,3
387,1330,5
387,715,3
387,557,15
387,254,5
387,1521,2
387,590,3
387,1152,1
387,1128,5
387,869,27
387,1201,1
387,49,8
387,211,3
387,883,5
387,387,2
387,491,1
387,657,1
387,1404,2
387,60,2
387,667,3
387,1277,3
387,1320,5
387,59,5
387,896,2
387,795,11
387,1362,4
387,1246,4
387,997,4
387,433,1
387,266,5
387,662,2
387,1387,5
387,318,4
387,89,3
387,415,2
387,1137,4
387,1417,5
387,884,1
387,1074,5
387,393,3
387,322,2
387,137,28
387,94,4
387,776,1
387,1489,1
387,794,3
387,1087,10
387,26,14
387,1349,2
387,58,4
387,1089,14
387,367,2
387,1355,3
387,591,23
387,694,5
387,11,2
387,813,12
387,90,15
387,1069,4
387,115,1
387,585,4
387,981,4
387,2,18
387,1541,1
387,82,3
387,122,2
387,1194,2
387,50,2
387,401,3
387,907,7
387,903,3
387,269,1
387,1565,2
387,519,5
387,1477,2
387,1104,4
387,721,2
387,1336,2
387,39,2
387,695,1
387,64,4
387,1335,3
387,1508,1
387,243,3
387,1187,2
387,357,1
387,902,4
387,804,2
387,1345,1
387,1085,3
387,305,5
387,919,5
387,745,2
387,214,14
387,1106,2
387,581,1
387,56,30
387,1094,2
387,1464,3
387,24,4
387,1061,5
387,1200,2
387,34,5
387,369,4
387,648,2
387,819,1
387,490,2
387,1342,1
387,1557,5
387,1304,5
387,870,4
387,86,5
387,36,1
387,1517,5
387,463,5
387,636,1
387,723,22
387,1537,1
387,286,2
387,1178,2
387,1086,24
387,975,5
387,770,1
387,220,3
387,1041,5
387,531,27
387,375,2
387,111,3
387,1296,20
387,552,3
387,862,4
387,857,5
387,872,2
387,1368,5
387,267,5
387,900,24
387,1307,5
387,54,1
387,258,2
387,607,2
387,1082,2
387,1180,1
387,1062,1
387,332,1
387,1338,14
387,210,1
387,1143,2
387,856,4
387,442,1
387,1550,14
387,445,26
387,546,25
387,1344,1
387,1532,2
387,1360,3
387,162,4
387,1401,1
387,1473,5
387,895,4
387,845,5
387,614,4
387,882,7
387,382,5
387,1011,3
387,1245,4
387,1318,3
387,642,3
387,749,2
387,1372,1
387,597,27
387,989,25
387,427,1
387,97,5
387,219,1
387,270,1
387,1249,4
387,246,4
387,1212,1
387,164,4
387,425,2
387,1118,3
387,541,19
387,688,5
387,1625,2
387,909,1
387,847,5
387,836,1
387,327,3
387,1076,1
387,1113,2
387,1295,3
387,923,3
387,717,5
387,583,1
387,1380,3
387,983,5
387,139,2
387,1260,1
387,654,4
387,265,5
387,428,3
387,1054,4
387,76,1
387,467,2
387,1630,5
387,328,1
387,521,4
387,922,14
387,324,1
387,431,2
387,1513,1
387,216,4
387,1293,5
387,1479,1
387,833,1
388,1054,5
388,874,4
388,1585,2
388,1497,4
388,1330,5
388,39,4
388,522,5
388,1609,4
388,1581,5
388,1627,5
388,1619,3
388,703,3
388,870,3
388,1126,4
388,1276,1
388,1388,2
388,1600,2
388,1599,5
388,56,1
388,1081,4
388,1590,4
388,57,5
388,1572,2
388,1569,4
388,1571,20
388,1597,3
388,650,27
388,910,3
388,728,5
388,803,5
388,1089,4
388,35,3
388,1611,5
388,666,13
388,1610,4
388,1355,2
388,369,4
388,400,3
388,86,5
388,672,2
388,872,3
388,807,2
388,876,4
388,1133,19
388,1626,3
388,1462,4
388,907,4
388,1084,1
388,1066,5
388,861,21
388,895,5
388,387,29
388,612,5
388,1457,5
388,1065,1
388,917,2
388,263,5
388,770,4
388,1067,5
388,1606,1
388,1573,4
388,1474,1
388,6,5
388,1405,1
388,1344,4
388,1452,3
388,695,24
388,1623,2
388,1349,5
388,46,4
388,241,1
388,1498,3
388,34,3
388,878,4
388,1608,3
388,1629,2
388,63,25
388,648,1
388,251,4
388,286,3
388,1469,3
388,660,1
388,903,5
388,1625,2
388,1602,4
388,1592,4
388,1071,1
388,415,2
388,1282,2
388,1087,3
388,43,3
388,1327,2
388,215,5
388,131,4
388,1345,1
388,906,5
388,1015,2
388,1620,4
388,1604,2
388,1463,5
388,339,2
388,853,16
388,637,4
388,758,3
388,857,5
388,1336,5
388,1621,3
388,325,1
388,905,2
388,329,2
388,689,14
388,1579,1
388,1615,2
388,628,2
388,299,4
388,1468,1
388,572,4
388,488,2
388,828,12
388,19,9
388,1074,4
388,424,4
388,38,1
388,1173,1
388,1044,2
388,1062,2
388,64,5
388,855,1
388,320,1
388,1050,1
388,1415,5
388,315,3
388,211,3
388,952,4
388,894,1
388,434,4
388,711,1
388,599,2
388,230,7
388,1481,3
388,1366,3
388,692,3
388,2,1
388,914,17
388,1297,1
388,1416,5
388,1025,3
388,422,1
388,55,4
388,700,3
388,28,2
388,1443,2
388,778,3
388,614,3
388,278,2
388,1450,10
388,797,4
388,667,2
388,257,3
388,291,3
388,393,5
388,125,3
388,800,2
388,780,3
388,632,1
388,401,1
388,122,1
388,544,5
388,75,2
388,1459,5
388,1185,1
388,270,5
388,1029,5
388,1217,3
388,584,3
388,124,2
388,852,2
388,531,1
388,348,2
388,1473,2
388,991,3
388,51,2
388,1298,5
389,337,1
389,20,4
389,1066,5
389,884,3
389,1262,3
389,1368,1
389,271,5
389,123,3
389,1319,2
389,1056,4
389,205,2
389,922,4
389,1322,2
389,1617,3
389,648,3
389,1162,4
389,1477,5
389,612,3
389,1579,4
389,1623,2
389,1597,2
389,728,11
389,140,2
389,1405,4
389,43,2
389,146,2
389,1613,5
389,1085,2
389,1573,5
389,1173,2
389,209,3
389,912,5
389,785,5
389,1067,2
389,724,16
389,1458,16
389,692,4
389,870,5
389,1603,20
389,1407,1
389,1266,3
389,711,3
389,872,3
389,219,2
389,1126,2
389,1589,24
389,786,2
389,251,4
389,1069,5
389,1575,1
389,1601,30
389,1585,4
389,672,4
389,776,4
389,263,3
389,1620,4
389,1330,3
389,1086,3
389,628,2
389,56,4
389,1036,3
389,35,1
389,42,1
389,1269,5
389,1344,4
389,695,1
389,1625,4
389,1365,4
389,122,2
389,1586,5
389,1581,5
389,906,4
389,1628,2
389,1574,1
389,857,5
389,279,4
389,1587,3
389,907,1
389,1064,5
389,1282,2
389,690,2
389,1621,1
